inbound_id,outbound_id,tail,inbound_date,inbound_flight,inbound_origin,outbound_date,outbound_flight,outbound_origin,outbound_destination,actual_inbound_arrival_utc,actual_outbound_departure_utc,actual_ground_gap_minutes,scheduled_outbound_departure_utc,remaining_minutes_at_arrival,outbound_departure_delay_minutes,outbound_delay_ge_15,gap_band,has_next_observed,feb_outbound,december_predecessor,accepted,primary_reason,warnings,short_turn
2024-01_reporting.csv:257690,2024-01_reporting.csv:257692,N770JM,2024-01-15,3862,MSP,2024-01-15,4007,ORD,ROC,2024-01-16T00:06:00+00:00,2024-01-16T01:04:00+00:00,58.0,2024-01-16T00:53:00+00:00,47.0,11.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257699,2024-01_reporting.csv:257704,N774JG,2024-01-15,3467,IND,2024-01-15,3972,ORD,CVG,2024-01-16T00:47:00+00:00,2024-01-16T01:26:00+00:00,39.0,2024-01-15T23:00:00+00:00,-107.0,146.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257702,2024-01_reporting.csv:257700,N774JG,2024-01-15,3932,IND,2024-01-15,3467,ORD,IND,2024-01-15T18:56:00+00:00,2024-01-15T21:34:00+00:00,158.0,2024-01-15T19:26:00+00:00,30.0,128.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257705,2024-01_reporting.csv:257703,N774JG,2024-01-15,4072,ROC,2024-01-15,3932,ORD,IND,2024-01-15T13:49:00+00:00,2024-01-15T15:43:00+00:00,114.0,2024-01-15T14:36:00+00:00,47.0,67.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257716,2024-01_reporting.csv:257717,N779RN,2024-01-15,3375,XNA,2024-01-15,3799,ORD,GRB,2024-01-16T01:30:00+00:00,2024-01-16T02:19:00+00:00,49.0,2024-01-15T22:52:00+00:00,-158.0,207.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257718,2024-01_reporting.csv:257715,N779RN,2024-01-15,3842,MSN,2024-01-15,3375,ORD,XNA,2024-01-15T18:46:00+00:00,2024-01-15T19:31:00+00:00,45.0,2024-01-15T19:29:00+00:00,43.0,2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257720,2024-01_reporting.csv:257719,N783LC,2024-01-15,3808,HPN,2024-01-15,3786,ORD,DSM,2024-01-16T01:53:00+00:00,2024-01-16T03:13:00+00:00,80.0,2024-01-16T00:25:00+00:00,-88.0,168.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257723,2024-01_reporting.csv:257724,N806MD,2024-01-15,3678,BDL,2024-01-15,3839,ORD,OKC,2024-01-15T19:50:00+00:00,2024-01-15T20:44:00+00:00,54.0,2024-01-15T20:39:00+00:00,49.0,5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257725,2024-01_reporting.csv:257722,N806MD,2024-01-15,4094,CVG,2024-01-15,3493,ORD,BDL,2024-01-15T13:10:00+00:00,2024-01-15T14:37:00+00:00,87.0,2024-01-15T14:22:00+00:00,72.0,15.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257727,2024-01_reporting.csv:257726,N809MD,2024-01-15,3410,GRR,2024-01-15,3317,ORD,MCI,2024-01-15T17:34:00+00:00,2024-01-15T19:21:00+00:00,107.0,2024-01-15T17:51:00+00:00,17.0,90.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257729,2024-01_reporting.csv:257730,N809MD,2024-01-15,3479,MCI,2024-01-15,3945,ORD,MEM,2024-01-15T23:55:00+00:00,2024-01-16T01:24:00+00:00,89.0,2024-01-16T00:20:00+00:00,25.0,64.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257731,2024-01_reporting.csv:257728,N809MD,2024-01-15,4129,SGF,2024-01-15,3410,ORD,GRR,2024-01-15T13:48:00+00:00,2024-01-15T14:41:00+00:00,53.0,2024-01-15T14:24:00+00:00,36.0,17.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257735,2024-01_reporting.csv:257732,N821MD,2024-01-15,3497,STL,2024-01-15,3384,ORD,CMH,2024-01-16T02:02:00+00:00,2024-01-16T02:41:00+00:00,39.0,2024-01-16T00:20:00+00:00,-102.0,141.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257740,2024-01_reporting.csv:257741,N826MD,2024-01-15,3367,OKC,2024-01-15,3380,ORD,ROC,2024-01-15T13:17:00+00:00,2024-01-15T14:50:00+00:00,93.0,2024-01-15T14:19:00+00:00,62.0,31.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257742,2024-01_reporting.csv:257745,N826MD,2024-01-15,3380,ROC,2024-01-15,3760,ORD,DSM,2024-01-15T19:07:00+00:00,2024-01-15T20:22:00+00:00,75.0,2024-01-15T19:51:00+00:00,44.0,31.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257744,2024-01_reporting.csv:257743,N826MD,2024-01-15,3760,DSM,2024-01-15,3694,ORD,CMI,2024-01-16T01:16:00+00:00,2024-01-16T01:58:00+00:00,42.0,2024-01-16T00:20:00+00:00,-56.0,98.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257753,2024-01_reporting.csv:257761,N873RW,2024-01-15,3314,PVD,2024-01-15,3937,ORD,OMA,2024-01-15T15:18:00+00:00,2024-01-15T17:56:00+00:00,158.0,2024-01-15T16:10:00+00:00,52.0,106.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257758,2024-01_reporting.csv:257754,N873RW,2024-01-15,3833,CID,2024-01-15,3387,ORD,MCI,2024-01-16T02:37:00+00:00,2024-01-16T03:24:00+00:00,47.0,2024-01-16T02:36:00+00:00,-1.0,48.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257760,2024-01_reporting.csv:257759,N873RW,2024-01-15,3937,OMA,2024-01-15,3833,ORD,CID,2024-01-15T22:26:00+00:00,2024-01-15T23:22:00+00:00,56.0,2024-01-15T20:52:00+00:00,-94.0,150.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:257763,2024-01_reporting.csv:257762,N874RW,2024-01-15,3792,OKC,2024-01-15,3320,ORD,SGF,2024-01-15T20:32:00+00:00,2024-01-15T21:40:00+00:00,68.0,2024-01-15T21:43:00+00:00,71.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274564,2024-01_reporting.csv:274560,N207AN,2024-01-16,3673,GSO,2024-01-16,3322,ORD,AUS,2024-01-16T13:19:00+00:00,2024-01-16T14:53:00+00:00,94.0,2024-01-16T14:35:00+00:00,76.0,18.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274582,2024-01_reporting.csv:274579,N211NN,2024-01-16,3871,BOS,2024-01-16,3621,ORD,GSP,2024-01-16T23:30:00+00:00,2024-01-17T00:48:00+00:00,78.0,2024-01-17T00:52:00+00:00,82.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274610,2024-01_reporting.csv:274612,N218NN,2024-01-16,3757,ICT,2024-01-16,3793,ORD,FSD,2024-01-16T14:45:00+00:00,2024-01-16T17:43:00+00:00,178.0,2024-01-16T16:10:00+00:00,85.0,93.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274611,2024-01_reporting.csv:274609,N218NN,2024-01-16,3793,FSD,2024-01-16,3648,ORD,GSO,2024-01-16T22:16:00+00:00,2024-01-17T00:55:00+00:00,159.0,2024-01-17T00:28:00+00:00,132.0,27.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274705,2024-01_reporting.csv:274708,N240NN,2024-01-16,3398,ELP,2024-01-16,3972,ORD,CVG,2024-01-16T21:42:00+00:00,2024-01-16T22:59:00+00:00,77.0,2024-01-16T23:00:00+00:00,78.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274707,2024-01_reporting.csv:274706,N240NN,2024-01-16,3942,CMH,2024-01-16,3877,ORD,ELP,2024-01-16T13:52:00+00:00,2024-01-16T14:54:00+00:00,62.0,2024-01-16T14:19:00+00:00,27.0,35.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274721,2024-01_reporting.csv:274724,N244NN,2024-01-16,3792,OKC,2024-01-16,3956,ORD,MSN,2024-01-16T21:21:00+00:00,2024-01-16T23:21:00+00:00,120.0,2024-01-16T22:51:00+00:00,90.0,30.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274723,2024-01_reporting.csv:274722,N244NN,2024-01-16,3842,MSN,2024-01-16,3792,ORD,OKC,2024-01-16T15:49:00+00:00,2024-01-16T16:28:00+00:00,39.0,2024-01-16T16:15:00+00:00,26.0,13.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274726,2024-01_reporting.csv:274727,N245NN,2024-01-16,3418,AUS,2024-01-16,3499,ORD,HPN,2024-01-16T23:39:00+00:00,2024-01-17T01:10:00+00:00,91.0,2024-01-17T00:45:00+00:00,66.0,25.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274762,2024-01_reporting.csv:274765,N253NN,2024-01-16,3314,PVD,2024-01-16,3937,ORD,OMA,2024-01-16T15:51:00+00:00,2024-01-16T16:50:00+00:00,59.0,2024-01-16T16:09:00+00:00,18.0,41.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274764,2024-01_reporting.csv:274763,N253NN,2024-01-16,3937,OMA,2024-01-16,3320,ORD,SGF,2024-01-16T20:13:00+00:00,2024-01-16T21:43:00+00:00,90.0,2024-01-16T21:43:00+00:00,90.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274859,2024-01_reporting.csv:274862,N272NN,2024-01-16,3680,MSY,2024-01-16,3967,ORD,FSD,2024-01-16T19:44:00+00:00,2024-01-16T21:37:00+00:00,113.0,2024-01-16T21:36:00+00:00,112.0,1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274907,2024-01_reporting.csv:274911,N282NN,2024-01-16,3723,FAR,2024-01-16,3932,ORD,IND,2024-01-16T13:19:00+00:00,2024-01-16T17:37:00+00:00,258.0,2024-01-16T15:29:00+00:00,130.0,128.0,True,"(180,360]",True,False,False,True,accepted,,False
2024-01_reporting.csv:274910,2024-01_reporting.csv:274909,N282NN,2024-01-16,3932,IND,2024-01-16,3760,ORD,DSM,2024-01-16T20:02:00+00:00,2024-01-16T20:41:00+00:00,39.0,2024-01-16T19:51:00+00:00,-11.0,50.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274973,2024-01_reporting.csv:274975,N304KM,2024-01-16,3845,RDU,2024-01-16,3931,ORD,MSP,2024-01-16T21:01:00+00:00,2024-01-16T21:40:00+00:00,39.0,2024-01-16T20:51:00+00:00,-10.0,49.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:274974,2024-01_reporting.csv:291773,N304KM,2024-01-16,3931,MSP,2024-01-17,3733,ORD,BOS,2024-01-17T01:03:00+00:00,2024-01-17T13:06:00+00:00,723.0,2024-01-17T13:05:00+00:00,722.0,1.0,False,>360,True,False,False,True,accepted,,False
2024-01_reporting.csv:274976,2024-01_reporting.csv:274972,N304KM,2024-01-16,4134,SYR,2024-01-16,3845,ORD,RDU,2024-01-16T14:39:00+00:00,2024-01-16T16:15:00+00:00,96.0,2024-01-16T16:00:00+00:00,81.0,15.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275016,2024-01_reporting.csv:275015,N635RW,2024-01-16,3812,HPN,2024-01-16,3715,ORD,PVD,2024-01-16T20:18:00+00:00,2024-01-16T20:59:00+00:00,41.0,2024-01-16T20:55:00+00:00,37.0,4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275018,2024-01_reporting.csv:275021,N636RW,2024-01-16,3343,CMH,2024-01-16,4074,ORD,RDU,2024-01-16T17:56:00+00:00,2024-01-16T18:51:00+00:00,55.0,2024-01-16T18:45:00+00:00,49.0,6.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275022,2024-01_reporting.csv:275020,N636RW,2024-01-16,4074,RDU,2024-01-16,4007,ORD,ROC,2024-01-17T00:01:00+00:00,2024-01-17T00:48:00+00:00,47.0,2024-01-17T00:53:00+00:00,52.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275023,2024-01_reporting.csv:275019,N636RW,2024-01-16,4094,CVG,2024-01-16,3343,ORD,CMH,2024-01-16T13:43:00+00:00,2024-01-16T14:36:00+00:00,53.0,2024-01-16T14:14:00+00:00,31.0,22.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275024,2024-01_reporting.csv:275027,N637RW,2024-01-16,3679,BWI,2024-01-16,3839,ORD,OKC,2024-01-16T20:14:00+00:00,2024-01-16T20:57:00+00:00,43.0,2024-01-16T20:48:00+00:00,34.0,9.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275026,2024-01_reporting.csv:275025,N637RW,2024-01-16,3739,FSD,2024-01-16,3679,ORD,BWI,2024-01-16T14:26:00+00:00,2024-01-16T15:07:00+00:00,41.0,2024-01-16T14:35:00+00:00,9.0,32.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275028,2024-01_reporting.csv:275031,N643RW,2024-01-16,3416,ATL,2024-01-16,3917,ORD,LEX,2024-01-16T19:00:00+00:00,2024-01-16T20:07:00+00:00,67.0,2024-01-16T20:00:00+00:00,60.0,7.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275030,2024-01_reporting.csv:275032,N643RW,2024-01-16,3917,LEX,2024-01-16,3945,ORD,MEM,2024-01-16T23:14:00+00:00,2024-01-17T00:22:00+00:00,68.0,2024-01-17T00:20:00+00:00,66.0,2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275037,2024-01_reporting.csv:275040,N761RW,2024-01-16,3656,LIT,2024-01-16,3936,ORD,MSN,2024-01-16T16:43:00+00:00,2024-01-16T18:47:00+00:00,124.0,2024-01-16T16:09:00+00:00,-34.0,158.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275039,2024-01_reporting.csv:275038,N761RW,2024-01-16,3936,MSN,2024-01-16,3817,ORD,LIT,2024-01-16T21:51:00+00:00,2024-01-16T22:38:00+00:00,47.0,2024-01-16T21:17:00+00:00,-34.0,81.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275041,2024-01_reporting.csv:275044,N762DT,2024-01-16,3490,BDL,2024-01-16,3747,ORD,CMI,2024-01-16T15:03:00+00:00,2024-01-16T16:29:00+00:00,86.0,2024-01-16T15:55:00+00:00,52.0,34.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275043,2024-01_reporting.csv:275046,N762DT,2024-01-16,3746,CMI,2024-01-16,3818,ORD,ICT,2024-01-16T18:50:00+00:00,2024-01-16T19:26:00+00:00,36.0,2024-01-16T19:18:00+00:00,28.0,8.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275045,2024-01_reporting.csv:275042,N762DT,2024-01-16,3818,ICT,2024-01-16,3694,ORD,CMI,2024-01-16T23:53:00+00:00,2024-01-17T00:41:00+00:00,48.0,2024-01-17T00:20:00+00:00,27.0,21.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275047,2024-01_reporting.csv:275050,N763CC,2024-01-16,3514,FAR,2024-01-16,3811,ORD,OMA,2024-01-16T23:15:00+00:00,2024-01-17T00:29:00+00:00,74.0,2024-01-17T00:32:00+00:00,77.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275049,2024-01_reporting.csv:275048,N763CC,2024-01-16,3744,COU,2024-01-16,3514,ORD,FAR,2024-01-16T15:48:00+00:00,2024-01-16T18:37:00+00:00,169.0,2024-01-16T15:50:00+00:00,2.0,167.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275060,2024-01_reporting.csv:275062,N765ST,2024-01-16,3364,OMA,2024-01-16,3479,ORD,MCI,2024-01-16T15:31:00+00:00,2024-01-16T16:10:00+00:00,39.0,2024-01-16T16:05:00+00:00,34.0,5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275061,2024-01_reporting.csv:275059,N765ST,2024-01-16,3479,MCI,2024-01-16,3358,ORD,SYR,2024-01-16T21:27:00+00:00,2024-01-16T22:28:00+00:00,61.0,2024-01-16T21:00:00+00:00,-27.0,88.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275067,2024-01_reporting.csv:275070,N770JM,2024-01-16,3375,XNA,2024-01-16,3690,ORD,CVG,2024-01-16T23:43:00+00:00,2024-01-17T00:54:00+00:00,71.0,2024-01-17T00:35:00+00:00,52.0,19.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275069,2024-01_reporting.csv:275066,N770JM,2024-01-16,3611,XNA,2024-01-16,3375,ORD,XNA,2024-01-16T18:38:00+00:00,2024-01-16T19:27:00+00:00,49.0,2024-01-16T19:29:00+00:00,51.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275071,2024-01_reporting.csv:275068,N770JM,2024-01-16,4072,ROC,2024-01-16,3581,ORD,XNA,2024-01-16T12:35:00+00:00,2024-01-16T14:09:00+00:00,94.0,2024-01-16T14:14:00+00:00,99.0,-5.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275074,2024-01_reporting.csv:275073,N771JV,2024-01-16,3609,CMI,2024-01-16,3493,ORD,BDL,2024-01-16T12:56:00+00:00,2024-01-16T14:50:00+00:00,114.0,2024-01-16T14:22:00+00:00,86.0,28.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275075,2024-01_reporting.csv:275078,N771JV,2024-01-16,3678,BDL,2024-01-16,3833,ORD,CID,2024-01-16T20:16:00+00:00,2024-01-16T20:51:00+00:00,35.0,2024-01-16T20:52:00+00:00,36.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275077,2024-01_reporting.csv:275072,N771JV,2024-01-16,3833,CID,2024-01-16,3377,ORD,FAR,2024-01-17T00:08:00+00:00,2024-01-17T00:43:00+00:00,35.0,2024-01-17T00:47:00+00:00,39.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275085,2024-01_reporting.csv:275087,N774JG,2024-01-16,3826,CVG,2024-01-16,3836,ORD,IAH,2024-01-16T15:42:00+00:00,2024-01-16T17:10:00+00:00,88.0,2024-01-16T16:05:00+00:00,23.0,65.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275086,2024-01_reporting.csv:275084,N774JG,2024-01-16,3836,IAH,2024-01-16,3799,ORD,GRB,2024-01-16T22:52:00+00:00,2024-01-16T23:53:00+00:00,61.0,2024-01-16T22:52:00+00:00,0.0,61.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275100,2024-01_reporting.csv:275099,N779RN,2024-01-16,3790,EYW,2024-01-16,3755,ORD,ICT,2024-01-17T00:02:00+00:00,2024-01-17T00:34:00+00:00,32.0,2024-01-17T00:31:00+00:00,29.0,3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275102,2024-01_reporting.csv:275101,N779RN,2024-01-16,3815,GRB,2024-01-16,3790,ORD,EYW,2024-01-16T15:37:00+00:00,2024-01-16T16:38:00+00:00,61.0,2024-01-16T16:05:00+00:00,28.0,33.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275106,2024-01_reporting.csv:275108,N783LC,2024-01-16,3707,PIT,2024-01-16,3786,ORD,DSM,2024-01-16T23:28:00+00:00,2024-01-17T00:24:00+00:00,56.0,2024-01-17T00:25:00+00:00,57.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275107,2024-01_reporting.csv:275105,N783LC,2024-01-16,3782,DSM,2024-01-16,3707,ORD,PIT,2024-01-16T16:50:00+00:00,2024-01-16T19:58:00+00:00,188.0,2024-01-16T19:30:00+00:00,160.0,28.0,True,"(180,360]",True,False,False,True,accepted,,False
2024-01_reporting.csv:275109,2024-01_reporting.csv:275112,N806MD,2024-01-16,3319,EWR,2024-01-16,3745,ORD,COU,2024-01-16T22:03:00+00:00,2024-01-17T00:28:00+00:00,145.0,2024-01-17T00:26:00+00:00,143.0,2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275110,2024-01_reporting.csv:275111,N806MD,2024-01-16,3367,OKC,2024-01-16,3374,ORD,EWR,2024-01-16T15:07:00+00:00,2024-01-16T15:50:00+00:00,43.0,2024-01-16T15:50:00+00:00,43.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275114,2024-01_reporting.csv:275118,N809MD,2024-01-16,3742,MEM,2024-01-16,3808,ORD,HPN,2024-01-16T18:22:00+00:00,2024-01-16T19:15:00+00:00,53.0,2024-01-16T18:54:00+00:00,32.0,21.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275117,2024-01_reporting.csv:275113,N809MD,2024-01-16,3808,HPN,2024-01-16,3387,ORD,MCI,2024-01-17T01:22:00+00:00,2024-01-17T02:36:00+00:00,74.0,2024-01-17T02:36:00+00:00,74.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275131,2024-01_reporting.csv:275132,N873RW,2024-01-16,3369,MCI,2024-01-16,3380,ORD,ROC,2024-01-16T13:36:00+00:00,2024-01-16T14:53:00+00:00,77.0,2024-01-16T14:19:00+00:00,43.0,34.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275133,2024-01_reporting.csv:275135,N873RW,2024-01-16,3380,ROC,2024-01-16,3788,ORD,EWR,2024-01-16T19:13:00+00:00,2024-01-16T20:17:00+00:00,64.0,2024-01-16T19:59:00+00:00,46.0,18.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275134,2024-01_reporting.csv:275130,N873RW,2024-01-16,3788,EWR,2024-01-16,3323,ORD,EWR,2024-01-17T01:52:00+00:00,2024-01-17T02:47:00+00:00,55.0,2024-01-17T02:20:00+00:00,28.0,27.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275136,2024-01_reporting.csv:275138,N874RW,2024-01-16,3456,GRR,2024-01-16,3664,ORD,CMH,2024-01-16T22:31:00+00:00,2024-01-16T23:20:00+00:00,49.0,2024-01-16T22:45:00+00:00,14.0,35.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275140,2024-01_reporting.csv:275137,N874RW,2024-01-16,3802,STL,2024-01-16,3456,ORD,GRR,2024-01-16T17:59:00+00:00,2024-01-16T19:33:00+00:00,94.0,2024-01-16T19:32:00+00:00,93.0,1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:275141,2024-01_reporting.csv:275139,N874RW,2024-01-16,4129,SGF,2024-01-16,3802,ORD,STL,2024-01-16T14:00:00+00:00,2024-01-16T14:40:00+00:00,40.0,2024-01-16T14:20:00+00:00,20.0,20.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291353,2024-01_reporting.csv:291348,N210NN,2024-01-17,4129,SGF,2024-01-17,3322,ORD,AUS,2024-01-17T13:09:00+00:00,2024-01-17T14:33:00+00:00,84.0,2024-01-17T14:35:00+00:00,86.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291356,2024-01_reporting.csv:291357,N211NN,2024-01-17,3871,BOS,2024-01-17,4007,ORD,ROC,2024-01-17T23:41:00+00:00,2024-01-18T01:06:00+00:00,85.0,2024-01-18T00:53:00+00:00,72.0,13.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291385,2024-01_reporting.csv:291387,N218NN,2024-01-17,3456,GRR,2024-01-17,3664,ORD,CMH,2024-01-17T22:08:00+00:00,2024-01-17T22:43:00+00:00,35.0,2024-01-17T22:45:00+00:00,37.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291388,2024-01_reporting.csv:291390,N218NN,2024-01-17,3673,GSO,2024-01-17,3936,ORD,MSN,2024-01-17T14:50:00+00:00,2024-01-17T16:07:00+00:00,77.0,2024-01-17T16:09:00+00:00,79.0,-2.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291389,2024-01_reporting.csv:291386,N218NN,2024-01-17,3936,MSN,2024-01-17,3456,ORD,GRR,2024-01-17T18:24:00+00:00,2024-01-17T19:31:00+00:00,67.0,2024-01-17T19:32:00+00:00,68.0,-1.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291493,2024-01_reporting.csv:291497,N240NN,2024-01-17,3680,MSY,2024-01-17,3760,ORD,DSM,2024-01-17T21:53:00+00:00,2024-01-17T22:29:00+00:00,36.0,2024-01-17T19:51:00+00:00,-122.0,158.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291496,2024-01_reporting.csv:291492,N240NN,2024-01-17,3760,DSM,2024-01-17,3621,ORD,GSP,2024-01-18T02:35:00+00:00,2024-01-18T03:18:00+00:00,43.0,2024-01-18T00:52:00+00:00,-103.0,146.0,True,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291498,2024-01_reporting.csv:291494,N240NN,2024-01-17,3826,CVG,2024-01-17,3680,ORD,MSY,2024-01-17T14:59:00+00:00,2024-01-17T16:10:00+00:00,71.0,2024-01-17T16:10:00+00:00,71.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291509,2024-01_reporting.csv:291508,N244NN,2024-01-17,3842,MSN,2024-01-17,3836,ORD,IAH,2024-01-17T13:12:00+00:00,2024-01-17T16:05:00+00:00,173.0,2024-01-17T16:05:00+00:00,173.0,0.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291511,2024-01_reporting.csv:291513,N245NN,2024-01-17,3496,HPN,2024-01-17,3747,ORD,CMI,2024-01-17T15:09:00+00:00,2024-01-17T15:51:00+00:00,42.0,2024-01-17T15:55:00+00:00,46.0,-4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291512,2024-01_reporting.csv:291515,N245NN,2024-01-17,3746,CMI,2024-01-17,3818,ORD,ICT,2024-01-17T18:07:00+00:00,2024-01-17T19:15:00+00:00,68.0,2024-01-17T19:18:00+00:00,71.0,-3.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291514,2024-01_reporting.csv:291516,N245NN,2024-01-17,3818,ICT,2024-01-17,3945,ORD,MEM,2024-01-17T23:26:00+00:00,2024-01-18T00:24:00+00:00,58.0,2024-01-18T00:20:00+00:00,54.0,4.0,False,"(15,180]",True,False,False,True,accepted,,True
2024-01_reporting.csv:291651,2024-01_reporting.csv:291652,N272NN,2024-01-17,3398,ELP,2024-01-17,3497,ORD,STL,2024-01-17T21:29:00+00:00,2024-01-17T22:16:00+00:00,47.0,2024-01-17T20:11:00+00:00,-78.0,125.0,True,"(15,180]",True,False,False,True,accepted,,True
